date,CONSUMERCONFIDENCEINDEX,2YEARYIELD,10YEARYIELD,CONSUMERSENTIMENT,CORECPI,COREPCE,CPI,GDP,INTERESTRATE_MM,LABORFORCE_FORECAST,MEDIANHOUSESALES,MONTHLYHOUSESUPPLY,UNEMPLOYMENTFORECAST,NON_FARM,REAL_GDP_FORECAST,SHORTINTERESTRATE_FORECAST,UNEMPLOYMENTRATE,CPI_FORECAST,S&P500
2001-03-31,0.4857093350401815,1.6533941842771966,1.3417618149441255,0.5449272547228841,-1.4325678299648348,-1.434329303679062,0.33127400107441113,0.05734993440208756,1.6299580625208814,-1.6789756044790023,-1.4181524727807395,-1.0563318052791681,1.6395968664508118,-0.7484676154245036,-0.6208451501071098,1.832465644765715,1.736347506329216,0.6493408872461965,-0.62992525621701
2001-04-30,0.46272629932041487,1.5670656367463827,1.2612853702092002,0.29763593385807446,-1.4221866648597454,-1.4297153381888517,0.544594895141181,-0.46768309055924046,1.4392003342031248,-1.7431362060592361,-1.2751263400065946,-1.0034270404070897,1.5922406995783882,-0.791886908761163,0.07506717546192,1.215105786209472,1.575674415239002,0.5959326650368921,-0.6231432395504594
2001-05-31,0.5481499719071448,1.446205670203243,1.188124965904722,0.5848129516365631,-1.425647053507531,-1.4170788921616098,0.7563753606698997,-0.46768309055924046,1.1689602190863024,-1.7431362060592361,-1.2751263400065946,-0.9505222755350111,1.5922406995783882,-0.7983193966628903,0.07506717546192,1.215105786209472,1.507529965907602,0.5959326650368921,-0.6566694351473706
2001-06-30,0.6030651899986201,1.5382894542361114,1.400290138387708,0.6326757879329775,-1.4118054997546559,-1.404691849674379,0.5318289837882965,-0.46768309055924046,1.0205930970613808,-1.7431362060592361,-1.2751263400065946,-0.8447127457908541,1.5922406995783882,-0.8152777738583533,0.07506717546192,1.215105786209472,1.397164215657122,0.5959326650368921,-0.6706920010538396
2001-07-31,0.5432686191879044,1.5267789812320032,1.3124976532223345,0.6167215091675069,-1.4014243346495665,-1.39687720542069,0.20847240892280477,-0.687788853818191,0.9782024907685458,-1.706030629879476,-1.3761774120752839,-0.8447127457908541,1.5446710995289632,-0.8335518872155332,-0.6760165605879236,0.8106286375002091,1.3896520237308283,0.1888907649479401,-0.7534944529654228
2001-08-31,0.33370943508821993,1.4346951971991349,1.1954410063351701,0.5449272547228841,-1.3875827817349577,-1.376135144343079,0.20847240892280477,-0.687788853818191,0.8828236266096673,-1.706030629879476,-1.3761774120752839,-0.7389032160466971,1.5446710995289632,-0.8550422445235767,-0.6760165605879236,0.8106286375002091,1.1495922794195137,0.1888907649479401,-0.8522815636555586
2001-09-30,0.031716413524450024,1.4922475622196774,1.2247051680569614,-0.22885526540248968,-1.3702808401725635,-1.4304219815522177,0.16461334227564406,-0.687788853818191,0.5595952536268016,-1.706030629879476,-1.3761774120752839,-0.7389032160466971,1.5446710995289632,-0.8929062073996534,-0.6760165605879236,0.8106286375002091,1.2456292191439131,0.1888907649479401,-0.8321914388131346
2001-10-31,-0.07715809108431108,1.5613104002443285,1.3124976532223345,-0.15706101095786693,-1.3529788986101703,-1.3383505080313585,-0.1547376287831153,-0.8259426522344108,0.2628610095769576,-1.6134568080272522,-1.3979422583670016,-0.7918079809187758,1.4969252874520034,-0.9386645872460319,-0.18043457399636184,0.12940396598987222,1.1014499105585334,-0.31676229241638126,-0.7472349501615464
2001-11-30,0.025533366746736615,1.5670656367463827,1.3417618149441255,-0.06133533836503699,-1.3356769562095094,-1.3389740168813868,-0.29609658054171,-0.8259426522344108,0.11449388755203553,-1.6134568080272522,-1.3979422583670016,-0.8976175106629328,1.4969252874520034,-0.983984388371838,-0.18043457399636184,0.12940396598987222,1.0328055178987008,-0.31676229241638126,-0.7380323080495444
2001-12-31,0.27404845740859873,1.6418837112730884,1.4222382596790515,0.32954449138901704,-1.3460581213145988,-1.3455000761783507,-0.5064675876186481,-0.8259426522344108,0.008517371819948548,-1.6134568080272522,-1.3979422583670016,-1.0563318052791681,1.4969252874520034,-1.006936674748456,-0.18043457399636184,0.12940396598987222,0.9992006315617519,-0.31676229241638126,-0.757098732263055
2002-01-31,0.5143872822657268,1.6418837112730884,1.4222382596790515,0.6645843454639213,-1.3322165683999903,-1.3329467646644457,-0.7570978199995536,-0.32073128361292785,-0.0391720602594907,-1.5924864415411388,-1.1243270478425504,-0.8447127457908541,1.449056253591803,-1.0263803313604953,0.2299268665537256,0.005222384890995786,0.9081153044554386,-0.721563208398678,-0.7821260799303423
2002-02-28,0.6583193909178223,0.6750039789279723,1.3856580575268127,0.48111013966099786,-1.2976126852752026,-1.3184813593437872,-0.7598812403376771,-0.32073128361292785,0.003218546033344187,-1.5924864415411388,-1.1243270478425504,-0.9505222755350111,1.449056253591803,-1.043923480183388,0.2299268665537256,0.005222384890995786,1.0460040217692042,-0.721563208398678,-0.7387680928765757
2002-03-31,0.7884887967642729,0.6577382694218094,1.3563938958050215,0.8799671087977884,-1.2768503550650239,-1.319977780583855,-0.5530586657850224,-0.32073128361292785,0.05090797811278332,-1.5924864415411388,-1.1243270478425504,-0.8976175106629328,1.449056253591803,-1.04553160215882,0.2299268665537256,0.005222384890995786,0.9585443706273192,-0.721563208398678,-0.8139141171677445
2002-04-30,0.825166738724137,0.6577382694218094,1.3710259766659167,0.6645843454639213,-1.2595484135026294,-1.2942892159626855,-0.4528432934175958,-0.3233172314791359,0.029712674966365992,-1.5134944543166597,-1.147646526012248,-0.7918079809187758,1.4011293788349888,-1.0607356644719936,0.07067370900180041,0.010544452637170298,0.8639594402220103,-0.6677374656658089,-0.824343067324799
2002-05-31,0.8070650557236108,0.5426335393807243,1.1808089254742742,0.9756927813906183,-1.2630088013121474,-1.3094196973900412,-0.7328848783027238,-0.3233172314791359,0.003218546033344187,-1.5134944543166597,-1.147646526012248,-0.9505222755350111,1.4011293788349888,-1.0583965779622746,0.07067370900180041,0.010544452637170298,0.9118105377525152,-0.6677374656658089,-0.9067936221451931
2002-06-30,0.6327600857073458,0.5368783028786699,1.1808089254742742,0.6167215091675069,-1.2664691899599332,-1.2946633212727026,-0.8028688051023647,-0.3233172314791359,-0.0020802797532601743,-1.5134944543166597,-1.147646526012248,-0.8447127457908541,1.4011293788349888,-1.0510869326194026,0.07067370900180041,0.010544452637170298,0.8314761658740544,-0.6677374656658089,-0.9901825692087578
2002-07-31,0.39947210366690356,0.5944306678992126,1.3051816127918867,0.2737045157098661,-1.2595484135026294,-1.2714687920516463,-0.559672655141685,0.033413555731270625,-0.012677931326468897,-1.4649801324860974,-1.289118026908413,-0.8447127457908541,1.3532672226986096,-1.0657062233051464,-0.08701564020886288,-0.02848404399070711,0.7903112669446114,-0.5047107937578549,-0.9854372902518158
2002-08-31,0.20720104378119722,0.5886754313971582,1.3124976532223345,0.23381881879618707,-1.2353256954829313,-1.259622123901107,-0.35279622373112446,0.033413555731270625,-0.04447088604609506,-1.4649801324860974,-1.289118026908413,-0.9505222755350111,1.3532672226986096,-1.0651214516777168,-0.08701564020886288,-0.02848404399070711,0.8516738763425491,-0.5047107937578549,-1.092915192739497
2002-09-30,0.0389638663812114,0.5656544853889411,1.3124976532223345,0.11416172805514992,-1.224944530377842,-1.2686422185981843,-0.5293702164430235,0.033413555731270625,-0.028574408686281978,-1.4649801324860974,-1.289118026908413,-1.0034270404070897,1.3532672226986096,-1.0781326203880288,-0.08701564020886288,-0.02848404399070711,0.9339036855357485,-0.5047107937578549,-1.0177585049001105
2002-10-31,-0.08802588054117964,0.5138573568704529,1.2393372489178567,-0.3245809379953196,-1.2076425888154476,-1.2587492115110674,-0.21627582104755294,-0.03174994256748726,-0.04447088604609506,-1.4618834729523082,-1.1025622015508327,-0.9505222755350111,1.3056221645771087,-1.0601508928445638,-0.2885433561430743,-0.17395389554207477,0.8526129003333374,-0.07843334735159878,-0.9638542686588933
2002-11-30,-0.07756487047758513,0.41026309983347603,1.1808089254742742,-0.03740392021682979,-1.2076425888154476,-1.2475676194672247,-0.11068210700654905,-0.03174994256748726,-0.22463096279064323,-1.4618834729523082,-1.1025622015508327,-0.9505222755350111,1.3056221645771087,-1.060589471565136,-0.2885433561430743,-0.17395389554207477,0.7013735224838897,-0.07843334735159878,-1.0240926525415117
2002-12-31,-0.07932758118175659,0.5714097218909955,1.2173891276265132,0.16202456435156545,-1.2214841417300561,-1.223666446882803,-0.0014457109399268727,-0.03174994256748726,-0.25112509172366493,-1.4618834729523082,-1.1025622015508327,-0.9505222755350111,1.3056221645771087,-1.082226021780037,-0.2885433561430743,-0.17395389554207477,0.7140068730266045,-0.07843334735159878,-1.049813130842959
2003-01-31,-0.20352410960369222,0.5714097218909955,1.2173891276265132,-0.18099242910607413,-1.2076425888154476,-1.225370704406214,0.13349815463040657,-0.16920017546589813,-0.2776192206566867,-1.3185678857686671,-1.166302108548006,-0.9505222755350111,1.2583170458981439,-1.0662909949325763,-0.0029332973165922664,-0.2928134088947766,0.7227363182742856,0.37657884909192446,-1.0653285934999266
2003-02-28,-0.31366640998815276,-0.142239604363733,0.5589454888862118,-0.3804209136744694,-1.183419869957483,-1.2299846698964239,0.36818798109073914,-0.16920017546589813,-0.28821687222989545,-1.3185678857686671,-1.166302108548006,-0.6859984511746188,1.2583170458981439,-1.0861732302651879,-0.0029332973165922664,-0.2928134088947766,0.6929744745663,0.37657884909192446,-1.0578321191027802
2003-03-31,-0.2558020412954671,-0.1479948408657873,0.5443134080253159,-0.5638951194773939,-1.1661179283950887,-1.2031322220885348,0.39221364780439716,-0.16920017546589813,-0.3094121753763129,-1.3185678857686671,-1.166302108548006,-0.8976175106629328,1.2583170458981439,-1.1168737407052503,-0.0029332973165922664,-0.2928134088947766,0.6388153964310126,0.37657884909192446,-0.9845308886532989
2003-04-30,0.04626555649040675,-0.21130244238838422,0.4784690441512858,0.10618458867241456,-1.1626575405855706,-1.192158466328035,-0.0946033868827183,-0.04670887380799613,-0.30411334958970854,-1.2114886587318516,-1.0761334596251755,-0.8976175106629328,1.2114885619819888,-1.1252067363961242,0.2789029303482681,-0.3442600634196589,0.630446779846455,-0.23426684965702224,-0.9347641091206063
2003-05-31,0.34408230961661646,-0.18252625987811288,0.5223652867339723,0.5927900910192985,-1.1591971519377848,-1.1731622300305034,-0.19671843751081666,-0.04670887380799613,-0.3147110011629172,-1.2114886587318516,-1.0761334596251755,-1.0034270404070897,1.2114885619819888,-1.122136685352118,0.2789029303482681,-0.3442600634196589,0.5583027838876329,-0.23426684965702224,-0.923130178014935
2003-06-30,0.4527602041852924,-0.11921865835551594,0.573577569747107,0.40133874583363977,-1.1661179283950887,-1.1524201689528923,-0.1633987907499414,-0.04670887380799613,-0.41008986532179564,-1.2114886587318516,-1.0761334596251755,-1.2150460998954036,1.2114885619819888,-1.1228676498864052,0.2789029303482681,-0.3442600634196589,0.559233113211837,-0.23426684965702224,-0.9030613802689467
2003-07-31,0.45431952519283164,-0.15950531386989583,0.5369973675948683,0.4970644184264697,-1.1591971519377848,-1.135543862745457,-0.16483456562092608,0.5129181035899991,-0.40479103953519124,-1.2424552540697436,-1.0745788277471957,-1.162141335023325,1.1652954956211197,-1.124183386048122,0.8676762381947254,-0.39570671847674815,0.4607790561778186,-0.101493160431651,-0.8873966279369293
2003-08-31,0.39208227802249096,-0.19403673288222142,0.507733205873077,0.3694301883026961,-1.1488159868326941,-1.1080679060875396,-0.13525368641625057,0.5129181035899991,-0.38889456217537816,-1.2424552540697436,-1.0745788277471957,-1.2150460998954036,1.1652954956211197,-1.1285691732538452,0.8676762381947254,-0.39570671847674815,0.466643608786947,-0.101493160431651,-0.9002355399912172
2003-09-30,0.36747212472964746,-0.10195294884935314,0.6467379740515854,0.24179595817892355,-1.1453555981849097,-1.109896865380956,-0.03600467744238101,0.5129181035899991,-0.38889456217537816,-1.2424552540697436,-1.0745788277471957,-1.0563318052791681,1.1652954956211197,-1.114096075474959,0.8676762381947254,-0.39570671847674815,0.4306302998069571,-0.101493160431651,-0.8418632770467219
2003-10-31,0.4706584974891768,-0.1479948408657873,0.6247898527602419,0.3933616064509033,-1.1211328801652116,-1.1016665485605812,-0.2071385154960611,0.9731986030627927,-0.37829691060216947,-1.188942809664191,-0.967309228166587,-1.0563318052791681,1.1199059326580012,-1.0867580018926177,0.47580783548154926,-0.37796649283356876,0.49033222788785946,-0.23685192400569335,-0.8338762794315544
2003-11-30,0.6741159906898084,-0.22856815189454702,0.49310112501218145,0.7204243211430722,-1.1349744339180867,-1.08034254588961,-0.37592223611385844,0.9731986030627927,-0.3729980848155651,-1.188942809664191,-0.967309228166587,-0.8976175106629328,1.1199059326580012,-1.0804717068977479,0.47580783548154926,-0.37796649283356876,0.5260064448711738,-0.23685192400569335,-0.7765916984052795
2003-12-31,0.8850989026659377,-0.2458338614007097,0.45652092285994256,0.6326757879329775,-1.1453555981849097,-1.0714471529625387,-0.30587098824183556,0.9731986030627927,-0.37829691060216947,-1.188942809664191,-0.967309228166587,-0.9505222755350111,1.1199059326580012,-1.0639519084228573,0.47580783548154926,-0.37796649283356876,0.5173465569561408,-0.23685192400569335,-0.7561070222787952
2004-01-31,1.0796072492146271,-0.2458338614007097,0.45652092285994256,1.5261153987993885,-1.131514045270301,-1.058769139678628,-0.2772528003722235,0.9986323818505876,-0.3994922137485869,-1.186226436219361,-0.7512153971273899,-1.0563318052791681,1.0754599826635742,-1.0390991142570927,0.03891347018697931,-0.40457683156444124,0.5873038442697552,-0.3526583073569976,-0.7413806621899484
2004-02-29,1.0005564537891296,-0.0616662933349734,0.7857427422300932,0.7762642968222231,-1.1003705499550316,-1.0445531378979809,-0.41996612970519537,0.9986323818505876,-0.40479103953519124,-1.186226436219361,-0.7512153971273899,-1.1092365701512465,1.0754599826635742,-1.0307661185662185,0.03891347018697931,-0.40457683156444124,0.5571768245653479,-0.3526583073569976,-0.761353488001976
2004-03-31,0.883675174789493,-0.15375007736784155,0.6028417314688983,0.8879442481805238,-1.0588458903729403,-1.017825391860097,-0.39292876301706375,0.9986323818505876,-0.40479103953519124,-1.186226436219361,-0.7512153971273899,-1.162141335023325,1.0754599826635742,-0.9844229670924103,0.03891347018697931,-0.40457683156444124,0.487567323914987,-0.3526583073569976,-0.7815182576819251
2004-04-30,0.7645566091268828,-0.142239604363733,0.6174738123297943,0.7603100180567512,-1.0450043374583315,-1.0171187484967317,-0.05763861005722924,0.9469101454961684,-0.38889456217537816,-1.1384183646392094,-0.675038435106378,-0.9505222755350111,1.032083440414695,-0.9448046893340444,0.1927879856848142,-0.30168352145026295,0.5452390473491402,0.2566448179436418,-0.7672504301664455
2004-05-31,0.7099803738631343,-0.05591105683291914,0.8076908635214368,0.4412244427473188,-1.0450043374583315,-0.9947139971523778,0.41157580023122536,0.9469101454961684,-0.32530865273612597,-1.1384183646392094,-0.675038435106378,-1.0563318052791681,1.032083440414695,-0.9032859037865316,0.1927879856848142,-0.30168352145026295,0.5230241742337662,0.2566448179436418,-0.7457527169592658
2004-06-30,0.8059803106748928,-0.11921865835551594,0.7198983783560632,0.8719899694150519,-1.041543948810546,-1.005479916629535,0.5428053786353163,0.9469101454961684,-0.1875391822844127,-1.1384183646392094,-0.675038435106378,-1.0034270404070897,1.032083440414695,-0.8893975776350749,0.1927879856848142,-0.30168352145026295,0.5121471463404874,0.2566448179436418,-0.7874685175874837
2004-07-31,0.8836073782239553,-0.11921865835551594,0.7052662974951672,0.9597385026251465,-1.041543948810546,-0.9719351404980077,0.3742340254003968,0.6223757572561311,-0.12925209863176473,-1.068010105765687,-0.7387783421035512,-0.6859984511746188,0.9899113008184632,-0.8806260032236286,0.3149486336160589,-0.058642428063098245,0.5977635281671261,0.18677119405820278,-0.7847813034365863
2004-08-31,0.8663870505755148,-0.11346342185346169,0.7052662974951672,0.8959213875632602,-1.0346231723532422,-0.9585089165940629,0.1683735301730563,0.6223757572561311,-0.07096501497911686,-1.068010105765687,-0.7387783421035512,-0.7918079809187758,0.9899113008184632,-0.8679072203270314,0.3149486336160589,-0.058642428063098245,0.5807567603339897,0.18677119405820278,-0.7737551945793324
2004-09-30,0.7836074440450325,-0.21130244238838422,0.588209650608003,0.7603100180567512,-1.0138608421430622,-0.9353975218863437,0.09701870153581714,0.6223757572561311,0.02441384917976163,-1.068010105765687,-0.7387783421035512,-0.8976175106629328,0.9899113008184632,-0.8465630559258452,0.3149486336160589,-0.058642428063098245,0.5318275241473939,0.18677119405820278,-0.757098732263055
2004-10-31,0.7215057900057864,-0.1307291313596245,0.6028417314688983,0.560881533488356,-0.9861777354755783,-0.9212646546190335,0.49567695590938327,0.5634569651003694,0.11979271333864001,-0.9950484555280605,-0.5009196647726364,-1.0034270404070897,0.9490597199938989,-0.7952493456188842,0.37589252333167517,0.23229727557184376,0.5630761558408004,0.6337239121390663,-0.710584334936806
2004-11-30,0.7661837266999597,-0.18252625987811288,0.5443134080253159,0.6486300666984494,-0.9896381241233639,-0.9085450740784546,0.699993962549928,0.5634569651003694,0.2363668806439357,-0.9950484555280605,-0.5009196647726364,-0.7918079809187758,0.9490597199938989,-0.7841386846977187,0.37589252333167517,0.23229727557184376,0.6240561999091542,0.6337239121390663,-0.6699562162268081
2004-12-31,0.8606921390697264,-0.21130244238838422,0.588209650608003,0.991647060156089,-1.0000192892284534,-0.8833553165373075,0.536297878974967,0.5634569651003694,0.3370445705894187,-0.9950484555280605,-0.5009196647726364,-0.8976175106629328,0.9490597199938989,-0.7660107642473963,0.37589252333167517,0.23229727557184376,0.5964288968468902,0.6337239121390663,-0.7026399915145097
2005-01-31,0.850454857672434,0.6692487424259179,0.654054014482033,0.8640128300323165,-0.9792569590182746,-0.8836047200773189,0.3613854927314067,0.8046192477775524,0.42182578317508823,-0.9532163990072539,-0.44339828528738245,-0.7389032160466971,0.9096696979914725,-0.7448127927530677,0.44309758474696465,0.5161408885237485,0.6007457988045335,0.4135636786119951,-0.6788282883440572
2005-02-28,0.7421159459314752,0.7325563439485148,0.6174738123297943,0.7523328786740147,-0.9411926872457014,-0.8597035474928973,0.384493144821673,0.8046192477775524,0.5066069957607581,-0.9532163990072539,-0.44339828528738245,-0.7918079809187758,0.9096696979914725,-0.7075336015044207,0.44309758474696465,0.5161408885237485,0.5634848051701242,0.4135636786119951,-0.7033651127933235
2005-03-31,0.5823194409418463,0.6059411409033211,0.6760021357733766,0.6326757879329775,-0.8996680276636089,-0.8516394996991966,0.470680641733926,0.8046192477775524,0.6125835114928453,-0.9532163990072539,-0.44339828528738245,-0.8976175106629328,0.9096696979914725,-0.6899904526815279,0.44309758474696465,0.5161408885237485,0.5813436503282324,0.4135636786119951,-0.7286803762624925
2005-04-30,0.45106529004666823,0.6634935059238638,0.7198983783560632,0.24179595817892355,-0.8927472503680375,-0.8223345837478623,0.6924068776924702,0.6732281192724487,0.6761694209320973,-0.809737829742887,-0.4247427027516244,-0.7918079809187758,0.8719071011669681,-0.6369224274922776,-0.02533362452919777,0.7538599146969456,0.6557178282651767,0.3429213848700408,-0.6917311816876521
2005-05-31,0.4983872927970988,0.6750039789279723,0.7198983783560632,0.1779788431170373,-0.8962076390158231,-0.8222514492345252,0.25917252054348006,0.6732281192724487,0.7450541561579541,-0.809737829742887,-0.4247427027516244,-0.8447127457908541,0.8719071011669681,-0.6119234404196554,-0.02533362452919777,0.7538599146969456,0.6955785272074158,0.3429213848700408,-0.6919124620073556
2005-06-30,0.6726244662478261,0.6519830329197552,0.7198983783560632,0.9038985269459956,-0.903128415473128,-0.7902446615997345,0.09243719655534398,0.6732281192724487,0.8298353687436237,-0.809737829742887,-0.4247427027516244,-0.7918079809187758,0.8719071011669681,-0.5749366349847234,-0.02533362452919777,0.7538599146969456,0.6808236780188494,0.3429213848700408,-0.6462191578938804
2005-07-31,0.6074719667590488,0.6634935059238638,0.7198983783560632,0.9437842238596746,-0.8962076390158231,-0.7613554182150857,0.4826472683547107,0.6035489326110147,0.9305130586891064,-0.7152082229219541,-0.38276764204616887,-0.8447127457908541,0.8361871480441383,-0.5227457672366176,0.19795026270990587,1.0235113473471897,0.7386519054514673,0.9074027962278928,-0.6609881721755989
2005-08-31,0.19574342420409238,0.7383115804505691,0.5443134080253159,0.35347590953722424,-0.8892868625585194,-0.7769847067224642,0.7722882261517711,0.6035489326110147,1.0364895744211937,-0.7152082229219541,-0.38276764204616887,-0.6859984511746188,0.8361871480441383,-0.49379957167884464,0.19795026270990587,1.0235113473471897,0.8244074019434086,0.9074027962278928,-0.6519454832868645
2005-09-30,-0.3047647209320879,0.6865144519320808,0.507733205873077,-0.6197350951565437,-0.87890569745343,-0.778397993449195,1.4121542108117509,0.6035489326110147,1.0894778322872374,-0.7152082229219541,-0.38276764204616887,-0.5801889214304616,0.8361871480441383,-0.4856127688948281,0.19795026270990587,1.0235113473471897,0.7644272445319009,0.9074027962278928,-0.6751920184017712
2005-10-31,-0.46718495300831364,0.6807592154300265,0.7198983783560632,-0.8351178584904108,-0.8443018143286425,-0.7625608686584737,1.2047740953778228,0.40070772038000296,1.2272473027389503,-0.6646294559694649,-0.2708341468316207,-0.6859984511746188,0.8051425077976961,-0.4720168285570862,0.03519591793826845,1.3215471411329622,0.7672530111708437,0.8160895487216133,-0.6299039291205744
2005-11-30,-0.19800546916832865,0.6865144519320808,0.6979502570647196,-0.24480954416796152,-0.8443018143286425,-0.741527836784183,0.6586600481268432,0.40070772038000296,1.3226261668978287,-0.6646294559694649,-0.2708341468316207,-0.4214746268142263,0.8051425077976961,-0.41982596080898044,0.03519591793826845,1.3215471411329622,0.7083336030822649,0.8160895487216133,-0.6311728913584983
2005-12-31,0.20360782580731665,0.6750039789279723,0.6906342166342719,0.5449272547228841,-0.8512225907859462,-0.7286004199602608,0.6342788037490581,0.40070772038000296,1.39680972791029,-0.6646294559694649,-0.2708341468316207,-0.4743793916863046,0.8051425077976961,-0.3964350957117902,0.03519591793826845,1.3215471411329622,0.7386258214517211,0.8160895487216133,-0.5972734715739623
2006-01-31,0.38489584207472016,1.3195904671580494,0.7711106613691979,0.5209958365746769,-0.8339206492235518,-0.6850795022282793,0.9829150533037612,0.506352745191543,1.4550968115629377,-0.5792268456691738,-0.20709423983444744,-0.26276033219799094,0.7617370495752799,-0.3578401683014263,0.6238173179062321,1.5468480088769472,0.7660922731822345,0.8262802708087308,-0.5966549857773269
